Close,High,Low,Open,Volume,MA50,RSI,MACD,Signal
GC=F,GC=F,GC=F,GC=F,GC=F,,,,
1132.5,1140.4000244140625,1130.800048828125,1137.300048828125,201,1129.0019921875,57.29170640319758,3.9343838086347205,HOLD
1123.699951171875,1132.9000244140625,1120.300048828125,1130.300048828125,122,1128.0239916992186,54.455421611511696,3.039170513521867,HOLD
1120.5999755859375,1125.199951171875,1116.199951171875,1123.4000244140625,51,1127.0059912109375,50.84317136181644,2.0558671026210504,HOLD
1120.4000244140625,1124.300048828125,1116.4000244140625,1119.800048828125,138,1125.9559912109376,51.40667277192691,1.246093523327545,HOLD
1102.199951171875,1123.5,1102.0999755859375,1123.5,150,1124.429990234375,39.59837357081997,-0.8544004220220813,HOLD
1109.5,1113.5,1105.5,1107.300048828125,56,1123.189990234375,29.653863546048754,-1.9080105209425255,HOLD
1103.5,1111.699951171875,1098.199951171875,1110.800048828125,81,1121.879990234375,23.612410987943406,-3.1903766398368134,HOLD
1107.699951171875,1108.5999755859375,1104.0999755859375,1107.800048828125,19,1120.7739892578124,28.091991690318054,-3.8236834155991346,HOLD
1102.800048828125,1104.5,1102.800048828125,1104.5,8,1119.3719897460937,31.17021580528956,-4.667164143080527,HOLD
1119.199951171875,1119.9000244140625,1109.800048828125,1109.800048828125,31,1118.70798828125,47.21072204574373,-3.96657083989885,HOLD
1117.300048828125,1130.5,1117.0999755859375,1118.5999755859375,14,1117.78798828125,47.3575155750925,-3.5240288810159655,HOLD
1138.0999755859375,1141.199951171875,1127.800048828125,1128.300048828125,59,1117.3699877929687,52.34522435368915,-1.477896165445145,HOLD
1133.0999755859375,1138.5,1130.800048828125,1137.5999755859375,17,1116.87798828125,50.681201326923414,-0.25681869505888244,HOLD
1125.0,1135.0,1122.5,1132.5999755859375,43,1116.2739892578124,43.83438373503507,0.056641229195065534,HOLD
1131.5999755859375,1132.199951171875,1128.300048828125,1128.5999755859375,33,1115.8399877929687,49.596400282459584,0.8280774076110902,HOLD
1153.800048828125,1155.9000244140625,1133.0,1133.0,37,1115.9719897460936,62.04971178035493,3.1939870354897266,HOLD
1146.0,1149.800048828125,1143.4000244140625,1149.800048828125,56,1116.0159887695313,59.79941244121351,4.3889954652570395,HOLD
1132.0,1133.199951171875,1132.0,1133.199951171875,4346,1116.0199877929688,54.04462808932428,4.158430089870308,HOLD
1127.0999755859375,1134.4000244140625,1124.300048828125,1132.199951171875,2417,1116.42798828125,59.56959101200345,3.5395132478022333,HOLD
1115.5,1126.0,1112.0999755859375,1124.300048828125,865,1116.6699877929686,52.23214853379014,2.088916825985507,HOLD
1114.199951171875,1119.0,1113.300048828125,1115.199951171875,1181,1117.125986328125,54.12489411764706,0.824896790415778,HOLD
1137.0999755859375,1141.199951171875,1105.800048828125,1112.199951171875,323,1117.9879858398438,59.90568326984406,1.651948991739573,HOLD
1138.0999755859375,1141.699951171875,1132.5,1137.0999755859375,226,1119.0379858398437,62.214517847201634,2.3608707783628233,HOLD
1146.800048828125,1150.0,1136.300048828125,1136.300048828125,145,1120.0439868164062,60.0877513906909,3.5834120063261707,HOLD
1149.0,1152.9000244140625,1143.0,1147.5999755859375,104,1121.0979858398437,61.56087840701472,4.675901465037214,HOLD
1144.699951171875,1146.699951171875,1138.699951171875,1142.699951171875,138,1122.1379858398439,52.73630330064972,5.135530133525663,HOLD
1156.300048828125,1157.199951171875,1151.5999755859375,1151.5999755859375,22,1123.495986328125,59.119502891005496,6.362477155420947,HOLD
1164.9000244140625,1166.800048828125,1155.9000244140625,1155.9000244140625,40,1124.895986328125,65.62252358952742,7.937291325526985,HOLD
1165.800048828125,1166.199951171875,1154.9000244140625,1163.5,132,1126.4239868164063,64.01638138653448,9.152463423423342,HOLD
1180.0999755859375,1189.0,1167.300048828125,1172.4000244140625,143,1128.2119873046875,61.52492379981363,11.140954393550828,HOLD
1187.9000244140625,1188.300048828125,1177.800048828125,1184.199951171875,143,1130.2559887695313,68.36106210596024,13.194152450960019,HOLD
1183.5999755859375,1184.0999755859375,1176.199951171875,1182.5,243,1132.1239892578126,74.71256841590792,14.309398914879011,HOLD
1173.300048828125,1177.800048828125,1169.300048828125,1176.5,62,1133.7079907226562,71.03825197363375,14.198450999132092,HOLD
1178.0,1179.0999755859375,1168.699951171875,1168.699951171875,19,1135.1839916992187,80.36924734091141,14.324645098496376,HOLD
1167.5999755859375,1176.4000244140625,1164.9000244140625,1175.9000244140625,41,1136.3839916992188,73.83927063067776,13.43063984551759,HOLD
1166.5999755859375,1168.5999755859375,1163.5,1166.199951171875,48,1137.2519921875,66.37068147947433,12.49738058402113,HOLD
